InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV024965,SC1397,REGENCY CAKESTAND 3 TIER,3,2024-05-21 00:00:00,5.23,2401.0,Spain
CINV022140,SC4749,WHITE HANGING HEART T-LIGHT HOLDER,-6,2024-11-26 00:00:00,6.68,2079.0,Germany
INV022649,SC4957,JUMBO BAG RED RETROSPOT,1,2024-11-13 00:00:00,66.12,2116.0,United Kingdom
INV021782,SC2565,PACK OF 72 RETROSPOT CAKE CASES,5,2024-11-24 00:00:00,4.75,,United Kingdom
INV022111,SC5939,REGENCY CAKESTAND 3 TIER,9,2024-12-23 00:00:00,24.24,2079.0,United Kingdom
INV022551,SC6748,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-11-28 00:00:00,45.57,2109.0,Belgium
INV024681,SC6066,REGENCY CAKESTAND 3 TIER,7,2024-08-27 00:00:00,38.55,2330.0,Netherlands
INV024242,SC6031,VINTAGE UNION JACK MEMOBOARD,2,2024-10-08 00:00:00,70.4,2264.0,United Kingdom
INV024172,SC4585,PACK OF 72 RETROSPOT CAKE CASES,8,2024-10-06 00:00:00,63.48,,Netherlands
INV020919,SC8152,VINTAGE UNION JACK MEMOBOARD,2,2024-12-16 00:00:00,27.88,2036.0,France
INV021974,SC2572,CREAM CUPID HEARTS COAT HANGER,5,2024-12-20 00:00:00,49.33,2074.0,United Kingdom
INV025157,SC2848,CREAM CUPID HEARTS COAT HANGER,7,2023-11-25 00:00:00,21.73,2484.0,United Kingdom
INV020452,SC9807,JUMBO BAG RED RETROSPOT,5,2024-12-16 00:00:00,31.14,2017.0,United Kingdom
INV021091,SC5770,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-12-09 00:00:00,11.43,2042.0,United Kingdom
INV021756,SC3393,CREAM CUPID HEARTS COAT HANGER,1,2024-12-27 00:00:00,66.96,2066.0,United Kingdom
INV020413,SC8546,ASSORTED COLOUR BIRD ORNAMENT,6,2024-12-14 00:00:00,57.61,2016.0,Germany
INV023692,SC8851,REGENCY CAKESTAND 3 TIER,6,2024-11-28 00:00:00,70.9,2191.0,Netherlands
INV021866,SC8547,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-11-20 00:00:00,57.66,2071.0,United Kingdom
INV021055,SC7475,PACK OF 72 RETROSPOT CAKE CASES,6,2024-12-13 00:00:00,55.92,2041.0,France
INV021927,SC7715,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-11-16 00:00:00,56.56,2072.0,United Kingdom
INV020689,SC4921,JUMBO BAG RED RETROSPOT,3,2024-12-11 00:00:00,42.88,2027.0,United Kingdom
INV020356,SC8988,JUMBO BAG RED RETROSPOT,3,2024-12-22 00:00:00,2.82,2014.0,Belgium
INV020317,SC3542,CREAM CUPID HEARTS COAT HANGER,2,2024-11-16 00:00:00,65.99,2012.0,United Kingdom
INV021201,SC4073,VINTAGE UNION JACK MEMOBOARD,4,2024-11-23 00:00:00,76.55,2046.0,France
INV023473,SC6184,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-12-09 00:00:00,44.73,2176.0,United Kingdom
INV025062,SC1504,CREAM CUPID HEARTS COAT HANGER,9,2024-06-23 00:00:00,59.03,2433.0,Belgium
INV024556,SC1473,ASSORTED COLOUR BIRD ORNAMENT,7,2024-08-09 00:00:00,63.48,2312.0,Spain
INV020953,SC4919,PARTY BUNTING,8,2024-11-16 00:00:00,71.81,2037.0,France
INV021449,SC9108,LUNCH BAG RED RETROSPOT,8,2024-12-02 00:00:00,0.0,2056.0,Spain
INV025149,SC9350,REGENCY CAKESTAND 3 TIER,8,2023-08-07 00:00:00,56.76,2478.0,Netherlands
INV024258,SC3941,VINTAGE UNION JACK MEMOBOARD,3,2024-10-26 00:00:00,29.76,2267.0,France
INV023913,SC1740,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-09-01 00:00:00,52.88,2216.0,United Kingdom
INV020644,SC7948,PARTY BUNTING,6,2024-12-08 00:00:00,34.96,2025.0,United Kingdom
INV024672,SC2822,REGENCY CAKESTAND 3 TIER,3,2024-09-30 00:00:00,57.15,2329.0,United Kingdom
INV021338,SC6258,JUMBO BAG RED RETROSPOT,5,2024-11-15 00:00:00,56.74,2052.0,United Kingdom
INV024655,SC7695,REGENCY CAKESTAND 3 TIER,4,2024-09-17 00:00:00,45.85,2327.0,United Kingdom
INV022665,SC9839,PACK OF 72 RETROSPOT CAKE CASES,1,2024-11-02 00:00:00,4.47,2117.0,Netherlands
INV020390,SC3833,LUNCH BAG RED RETROSPOT,9,2024-11-24 00:00:00,51.92,2015.0,France
INV021066,SC4995,,9,2024-11-22 00:00:00,60.15,2042.0,United Kingdom
INV022942,SC3451,VINTAGE UNION JACK MEMOBOARD,1,2024-10-23 00:00:00,8.68,2138.0,United Kingdom
INV024316,SC3024,PACK OF 72 RETROSPOT CAKE CASES,9,2024-08-18 00:00:00,45.12,2277.0,Germany
INV022758,SC2737,REGENCY CAKESTAND 3 TIER,7,2024-10-26 00:00:00,22.8,2124.0,United Kingdom
INV022944,SC1506,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-11-09 00:00:00,17.6,,United Kingdom
INV023179,SC4176,PACK OF 72 RETROSPOT CAKE CASES,1,2024-12-02 00:00:00,42.68,,United Kingdom
INV021535,SC6270,VINTAGE UNION JACK MEMOBOARD,2,2024-11-20 00:00:00,72.88,2059.0,United Kingdom
INV022552,SC5737,PACK OF 72 RETROSPOT CAKE CASES,4,2024-10-22 00:00:00,73.31,2109.0,France
INV025082,SC8026,ASSORTED COLOUR BIRD ORNAMENT,7,2024-05-24 00:00:00,61.08,2441.0,Spain
INV021818,SC9634,LUNCH BAG RED RETROSPOT,2,2024-12-18 00:00:00,29.51,2068.0,Belgium
INV020771,SC3377,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-12-22 00:00:00,-2.5,2029.0,United Kingdom
INV022003,SC8848,ASSORTED COLOUR BIRD ORNAMENT,1,2024-11-27 00:00:00,76.42,2075.0,France
INV022848,SC8352,LUNCH BAG RED RETROSPOT,9,2024-10-07 00:00:00,75.45,2130.0,Belgium
INV024547,SC8281,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-08-17 00:00:00,75.61,2311.0,Netherlands
INV021329,SC7907,ASSORTED COLOUR BIRD ORNAMENT,5,2024-11-14 00:00:00,75.78,2051.0,Germany
INV024501,SC8925,CREAM CUPID HEARTS COAT HANGER,2,2024-08-19 00:00:00,63.92,2304.0,United Kingdom
INV025138,SC8774,JUMBO BAG RED RETROSPOT,2,2024-01-17 00:00:00,4.99,2471.0,Belgium
INV020962,SC3262,PARTY BUNTING,3,2024-12-09 00:00:00,64.89,2038.0,United Kingdom
INV021922,SC7325,VINTAGE UNION JACK MEMOBOARD,1,2024-12-07 00:00:00,42.66,2072.0,Germany
INV024112,SC2875,VINTAGE UNION JACK MEMOBOARD,7,2024-07-31 00:00:00,28.11,2247.0,United Kingdom
INV020484,SC3591,CREAM CUPID HEARTS COAT HANGER,3,2024-11-21 00:00:00,34.83,2018.0,Netherlands
INV024823,SC5419,CREAM CUPID HEARTS COAT HANGER,3,2024-09-07 00:00:00,13.61,2351.0,United Kingdom
INV022072,SC8170,PARTY BUNTING,7,2024-12-25 00:00:00,46.9,2078.0,United Kingdom
INV020621,SC7141,JUMBO BAG RED RETROSPOT,5,2024-11-25 00:00:00,31.2,2023.0,United Kingdom
INV020711,SC7714,JUMBO BAG RED RETROSPOT,5,2024-11-27 00:00:00,25.42,2028.0,United Kingdom
INV023989,SC3413,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-08-29 00:00:00,7.79,2228.0,United Kingdom
INV023484,SC3419,LUNCH BAG RED RETROSPOT,1,2024-11-01 00:00:00,77.67,2176.0,United Kingdom
INV020435,SC8563,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-11-26 00:00:00,32.23,2017.0,United Kingdom
INV025109,SC1278,PARTY BUNTING,8,2024-07-23 00:00:00,0.0,2450.0,United Kingdom
INV024808,SC2718,PARTY BUNTING,4,2024-07-03 00:00:00,68.69,2348.0,United Kingdom
INV024894,SC5574,PARTY BUNTING,3,2024-07-24 00:00:00,8.14,2377.0,United Kingdom
INV021965,SC2749,JUMBO BAG RED RETROSPOT,8,2024-11-23 00:00:00,73.6,2074.0,France
INV024292,SC5365,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-09-29 00:00:00,50.27,2273.0,United Kingdom
CINV021040,SC8421,REGENCY CAKESTAND 3 TIER,-2,2024-12-03 00:00:00,33.98,2041.0,Netherlands
INV021503,SC8302,PACK OF 72 RETROSPOT CAKE CASES,6,2024-12-16 00:00:00,32.16,,United Kingdom
INV022635,SC7495,LUNCH BAG RED RETROSPOT,9,2024-11-13 00:00:00,66.76,2116.0,United Kingdom
INV022310,SC2072,VINTAGE UNION JACK MEMOBOARD,6,2024-11-11 00:00:00,15.84,2091.0,United Kingdom
INV022845,SC8958,PARTY BUNTING,6,2024-09-19 00:00:00,18.82,2130.0,United Kingdom
INV022895,SC3862,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-11-01 00:00:00,60.07,2134.0,France
INV023063,SC8951,PACK OF 72 RETROSPOT CAKE CASES,2,2024-11-17 00:00:00,77.68,2146.0,United Kingdom
INV024967,SC4894,PARTY BUNTING,2,2024-06-11 00:00:00,40.05,2402.0,United Kingdom
INV023605,SC9711,VINTAGE UNION JACK MEMOBOARD,5,2024-11-05 00:00:00,14.6,2185.0,Spain
INV020743,SC2523,LUNCH BAG RED RETROSPOT,5,2024-12-07 00:00:00,57.68,2029.0,United Kingdom
INV024891,SC9973,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-05-18 00:00:00,16.2,2376.0,United Kingdom
INV023299,SC6334,PARTY BUNTING,7,2024-11-19 00:00:00,39.16,2162.0,United Kingdom
INV022548,SC4050,CREAM CUPID HEARTS COAT HANGER,6,2024-10-18 00:00:00,52.64,2109.0,United Kingdom
INV022417,SC9453,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-03 00:00:00,17.63,2099.0,United Kingdom
INV022524,SC8336,JUMBO BAG RED RETROSPOT,2,2024-10-24 00:00:00,39.5,2107.0,United Kingdom
INV023600,SC3214,ASSORTED COLOUR BIRD ORNAMENT,4,2024-10-23 00:00:00,10.44,2185.0,United Kingdom
INV022928,SC8293,VINTAGE UNION JACK MEMOBOARD,1,2024-11-12 00:00:00,14.5,2137.0,United Kingdom
INV023699,SC2395,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-09-22 00:00:00,75.06,2192.0,United Kingdom
INV021274,SC4605,PACK OF 72 RETROSPOT CAKE CASES,2,2024-12-11 00:00:00,59.14,2050.0,United Kingdom
INV020400,SC9601,JUMBO BAG RED RETROSPOT,3,2024-11-22 00:00:00,21.53,2015.0,United Kingdom
INV024036,SC7090,JUMBO BAG RED RETROSPOT,5,2024-10-20 00:00:00,52.12,2235.0,United Kingdom
INV023374,SC1134,PACK OF 72 RETROSPOT CAKE CASES,3,2024-09-13 00:00:00,7.49,2168.0,Netherlands
INV025120,SC8455,CREAM CUPID HEARTS COAT HANGER,9,2024-04-03 00:00:00,44.65,2458.0,Belgium
INV022180,SC7182,CREAM CUPID HEARTS COAT HANGER,6,2024-09-27 00:00:00,49.32,2082.0,France
INV023913,SC2973,PARTY BUNTING,3,2024-09-01 00:00:00,64.34,2216.0,United Kingdom
INV020750,SC3732,PARTY BUNTING,7,2024-11-30 00:00:00,41.82,2029.0,United Kingdom
INV022355,SC2254,REGENCY CAKESTAND 3 TIER,1,2024-11-12 00:00:00,78.84,2094.0,Netherlands
INV020511,SC2927,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-12-20 00:00:00,56.47,2019.0,United Kingdom
INV025153,SC1612,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-05-24 00:00:00,59.69,2482.0,United Kingdom
INV023973,SC6085,,3,2024-10-24 00:00:00,23.28,2226.0,United Kingdom
INV024043,SC1230,VINTAGE UNION JACK MEMOBOARD,4,2024-08-22 00:00:00,74.35,2236.0,United Kingdom
INV021680,SC3540,JUMBO BAG RED RETROSPOT,4,2024-12-13 00:00:00,61.88,2064.0,United Kingdom
INV021231,SC7716,ASSORTED COLOUR BIRD ORNAMENT,7,2024-11-19 00:00:00,70.17,2047.0,United Kingdom
INV020666,SC4086,PACK OF 72 RETROSPOT CAKE CASES,9,2024-12-09 00:00:00,60.59,2025.0,France
INV023435,SC4513,LUNCH BAG RED RETROSPOT,3,2024-10-17 00:00:00,43.99,2173.0,United Kingdom
INV020285,SC5500,VINTAGE UNION JACK MEMOBOARD,9,2024-12-06 00:00:00,75.94,2011.0,United Kingdom
INV021765,SC9773,ASSORTED COLOUR BIRD ORNAMENT,6,2024-12-19 00:00:00,20.67,,United Kingdom
INV024517,SC9437,ASSORTED COLOUR BIRD ORNAMENT,6,2024-07-19 00:00:00,32.4,2307.0,United Kingdom
INV021118,SC4685,PARTY BUNTING,9,2024-11-12 00:00:00,36.55,2043.0,United Kingdom
INV021214,SC7541,,2,2024-11-16 00:00:00,24.04,2047.0,United Kingdom
INV023558,SC3492,REGENCY CAKESTAND 3 TIER,7,2024-10-21 00:00:00,77.6,2182.0,United Kingdom
INV024458,SC9530,JUMBO BAG RED RETROSPOT,7,2024-07-16 00:00:00,45.39,2298.0,United Kingdom
INV023921,SC4598,JUMBO BAG RED RETROSPOT,3,2024-09-28 00:00:00,19.69,,United Kingdom
INV023429,SC5561,CREAM CUPID HEARTS COAT HANGER,1,2024-11-29 00:00:00,3.76,2172.0,United Kingdom
INV020414,SC6583,JUMBO BAG RED RETROSPOT,5,2024-12-07 00:00:00,51.76,2016.0,Netherlands
INV023031,SC5098,CREAM CUPID HEARTS COAT HANGER,9,2024-12-06 00:00:00,35.78,2143.0,United Kingdom
INV021173,SC4793,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-12-23 00:00:00,41.56,,France
INV021180,SC1615,CREAM CUPID HEARTS COAT HANGER,8,2024-12-09 00:00:00,32.7,2045.0,United Kingdom
INV020641,SC4199,PACK OF 72 RETROSPOT CAKE CASES,6,2024-11-29 00:00:00,55.87,2024.0,Belgium
INV022312,SC3680,,5,2024-11-02 00:00:00,54.6,2091.0,Germany
CINV023277,SC1643,JUMBO BAG RED RETROSPOT,-7,2024-11-02 00:00:00,65.5,2161.0,United Kingdom
INV022434,SC2116,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-10-21 00:00:00,4.44,2099.0,Belgium
INV024465,SC1550,VINTAGE UNION JACK MEMOBOARD,2,2024-09-06 00:00:00,47.74,2298.0,United Kingdom
INV023294,SC3790,VINTAGE UNION JACK MEMOBOARD,7,2024-10-17 00:00:00,58.03,2162.0,Germany
INV020844,SC4464,LUNCH BAG RED RETROSPOT,7,2024-12-15 00:00:00,49.23,2033.0,Spain
INV023618,SC6521,VINTAGE UNION JACK MEMOBOARD,3,2024-12-04 00:00:00,72.06,2186.0,Netherlands
INV024968,SC2655,PARTY BUNTING,7,2024-06-12 00:00:00,18.12,2402.0,United Kingdom
INV024997,SC8013,VINTAGE UNION JACK MEMOBOARD,9,2024-08-08 00:00:00,20.19,2412.0,France
INV021161,SC5447,REGENCY CAKESTAND 3 TIER,2,2024-12-05 00:00:00,69.49,2044.0,United Kingdom
INV023574,SC6568,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-11-29 00:00:00,78.1,2183.0,United Kingdom
INV020386,SC5074,ASSORTED COLOUR BIRD ORNAMENT,4,2024-11-27 00:00:00,61.59,2014.0,United Kingdom
INV022270,SC5377,REGENCY CAKESTAND 3 TIER,2,2024-11-01 00:00:00,7.32,2089.0,Spain
CINV020538,SC2832,LUNCH BAG RED RETROSPOT,-6,2024-12-04 00:00:00,20.54,2020.0,Netherlands
INV021811,SC1950,CREAM CUPID HEARTS COAT HANGER,2,2024-12-13 00:00:00,14.03,2068.0,Belgium
INV021633,SC4805,JUMBO BAG RED RETROSPOT,2,2024-12-15 00:00:00,45.06,2062.0,Netherlands
INV022266,SC2166,LUNCH BAG RED RETROSPOT,8,2024-10-22 00:00:00,0.0,2088.0,France
INV022363,SC6923,JUMBO BAG RED RETROSPOT,2,2024-12-10 00:00:00,14.8,2095.0,Spain
INV022361,SC1388,LUNCH BAG RED RETROSPOT,1,2024-10-01 00:00:00,37.98,2094.0,United Kingdom
INV021941,SC7518,VINTAGE UNION JACK MEMOBOARD,8,2024-12-09 00:00:00,17.56,2073.0,United Kingdom
INV025145,SC2707,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-04-11 00:00:00,25.62,2475.0,United Kingdom
INV021737,SC3071,JUMBO BAG RED RETROSPOT,8,2024-11-25 00:00:00,18.84,2066.0,Germany
INV022673,SC1295,PARTY BUNTING,5,2024-10-30 00:00:00,31.74,,United Kingdom
INV023571,SC8120,PACK OF 72 RETROSPOT CAKE CASES,3,2024-10-30 00:00:00,35.44,2183.0,United Kingdom
INV022978,SC3248,ASSORTED COLOUR BIRD ORNAMENT,5,2024-10-21 00:00:00,16.3,2140.0,Spain
INV020434,SC4466,VINTAGE UNION JACK MEMOBOARD,7,2024-12-25 00:00:00,21.72,2017.0,United Kingdom
INV023849,SC6389,CREAM CUPID HEARTS COAT HANGER,3,2024-08-01 00:00:00,-1.0,2205.0,United Kingdom
INV020749,SC2829,PACK OF 72 RETROSPOT CAKE CASES,5,2024-12-20 00:00:00,58.66,2029.0,Belgium
INV020325,SC3442,PARTY BUNTING,5,2024-12-05 00:00:00,34.97,2012.0,Germany
INV020431,SC1662,REGENCY CAKESTAND 3 TIER,3,2024-12-17 00:00:00,10.04,2016.0,Netherlands
INV024056,SC5559,JUMBO BAG RED RETROSPOT,9,2024-10-23 00:00:00,15.13,2238.0,Belgium
INV023933,SC6185,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-08-08 00:00:00,22.6,2218.0,United Kingdom
INV021389,SC8791,VINTAGE UNION JACK MEMOBOARD,1,2024-11-23 00:00:00,22.68,2053.0,Spain
INV022034,SC7134,CREAM CUPID HEARTS COAT HANGER,6,2024-11-08 00:00:00,50.31,2076.0,United Kingdom
INV021913,SC6759,JUMBO BAG RED RETROSPOT,3,2024-12-07 00:00:00,32.82,2072.0,France
CINV022599,SC8275,PACK OF 72 RETROSPOT CAKE CASES,-2,2024-10-03 00:00:00,63.09,2112.0,France
INV022276,SC8331,VINTAGE UNION JACK MEMOBOARD,6,2024-10-15 00:00:00,64.15,2089.0,United Kingdom
INV021773,SC1028,PARTY BUNTING,1,2024-11-20 00:00:00,73.82,2067.0,United Kingdom
INV022785,SC3169,LUNCH BAG RED RETROSPOT,8,2024-10-16 00:00:00,45.44,2126.0,United Kingdom
INV020865,SC3230,ASSORTED COLOUR BIRD ORNAMENT,5,2024-11-23 00:00:00,58.33,2034.0,United Kingdom
INV021949,SC7617,CREAM CUPID HEARTS COAT HANGER,2,2024-12-08 00:00:00,37.79,2073.0,United Kingdom
INV021098,SC7237,PACK OF 72 RETROSPOT CAKE CASES,6,2024-12-02 00:00:00,11.32,2042.0,United Kingdom
INV020109,SC4625,LUNCH BAG RED RETROSPOT,2,2024-12-09 00:00:00,53.18,2003.0,United Kingdom
INV023803,SC2157,REGENCY CAKESTAND 3 TIER,2,2024-11-16 00:00:00,6.18,2199.0,Germany
INV021713,SC5475,REGENCY CAKESTAND 3 TIER,4,2024-12-13 00:00:00,12.23,2065.0,Spain
INV023616,SC3294,JUMBO BAG RED RETROSPOT,2,2024-11-28 00:00:00,13.17,2185.0,Germany
INV022764,SC4055,REGENCY CAKESTAND 3 TIER,5,2024-10-21 00:00:00,54.94,2124.0,Germany
INV022802,SC2646,REGENCY CAKESTAND 3 TIER,2,2024-11-02 00:00:00,29.4,2127.0,United Kingdom
INV021791,SC1168,ASSORTED COLOUR BIRD ORNAMENT,9,2024-12-04 00:00:00,76.57,2068.0,United Kingdom
INV021440,SC3045,PARTY BUNTING,2,2024-11-16 00:00:00,39.95,2055.0,United Kingdom
INV020284,SC2916,LUNCH BAG RED RETROSPOT,3,2024-11-28 00:00:00,22.73,,United Kingdom
INV021423,SC8753,ASSORTED COLOUR BIRD ORNAMENT,1,2024-11-30 00:00:00,79.98,2054.0,United Kingdom
INV022036,SC8977,PACK OF 72 RETROSPOT CAKE CASES,7,2024-11-20 00:00:00,41.75,2076.0,United Kingdom
INV023585,SC6900,PARTY BUNTING,6,2024-10-26 00:00:00,3.29,2184.0,Spain
INV022048,SC3580,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-11-21 00:00:00,30.77,2077.0,Germany
INV024228,SC6952,CREAM CUPID HEARTS COAT HANGER,1,2024-10-22 00:00:00,54.1,2262.0,United Kingdom
INV024233,SC7343,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-10-22 00:00:00,44.98,2263.0,France
INV021568,SC5922,PARTY BUNTING,1,2024-11-25 00:00:00,18.62,2060.0,United Kingdom
INV023620,SC8208,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-10-18 00:00:00,31.83,2186.0,United Kingdom
INV024657,SC9089,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-06-20 00:00:00,65.01,2327.0,United Kingdom
CINV020906,SC8511,ASSORTED COLOUR BIRD ORNAMENT,-2,2024-12-18 00:00:00,64.85,2035.0,Netherlands
INV022895,SC8001,VINTAGE UNION JACK MEMOBOARD,3,2024-11-01 00:00:00,69.84,,United Kingdom
INV023883,SC5533,CREAM CUPID HEARTS COAT HANGER,7,2024-10-31 00:00:00,76.65,2211.0,United Kingdom
INV021030,SC1400,REGENCY CAKESTAND 3 TIER,4,2024-11-24 00:00:00,10.64,,Germany
INV022012,SC6081,PACK OF 72 RETROSPOT CAKE CASES,9,2024-11-18 00:00:00,45.19,2076.0,United Kingdom
INV020641,SC5961,VINTAGE UNION JACK MEMOBOARD,4,,24.92,2024.0,United Kingdom
INV023964,SC8732,PACK OF 72 RETROSPOT CAKE CASES,3,2024-08-07 00:00:00,51.43,2224.0,United Kingdom
INV023607,SC1856,REGENCY CAKESTAND 3 TIER,6,2024-11-25 00:00:00,50.29,2185.0,Netherlands
CINV020694,SC8061,GLASS STAR FROSTED T-LIGHT HOLDER,-4,2024-12-10 00:00:00,28.54,2027.0,United Kingdom
INV021986,SC8411,LUNCH BAG RED RETROSPOT,7,2024-12-16 00:00:00,22.79,2074.0,United Kingdom
INV020704,SC1409,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-11-24 00:00:00,43.84,2027.0,United Kingdom
INV024401,SC2716,JUMBO BAG RED RETROSPOT,5,2024-10-02 00:00:00,71.01,2287.0,United Kingdom
INV021423,SC9499,PACK OF 72 RETROSPOT CAKE CASES,5,2024-11-30 00:00:00,27.22,2054.0,United Kingdom
INV024684,SC4329,LUNCH BAG RED RETROSPOT,1,2024-10-05 00:00:00,27.15,2331.0,United Kingdom
INV020793,SC2398,LUNCH BAG RED RETROSPOT,6,2024-11-21 00:00:00,70.49,2030.0,France
INV021699,SC9105,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-17 00:00:00,21.13,2064.0,United Kingdom
CINV022388,SC5090,JUMBO BAG RED RETROSPOT,-6,2024-11-04 00:00:00,12.29,2096.0,United Kingdom
INV024609,SC2230,ASSORTED COLOUR BIRD ORNAMENT,7,2024-09-24 00:00:00,27.76,2320.0,Netherlands
INV020573,SC5778,ASSORTED COLOUR BIRD ORNAMENT,3,2024-12-10 00:00:00,28.33,2022.0,France
INV023249,SC4116,ASSORTED COLOUR BIRD ORNAMENT,3,2024-11-20 00:00:00,71.16,2159.0,Spain
INV021917,SC4956,LUNCH BAG RED RETROSPOT,3,2024-11-14 00:00:00,33.41,2072.0,United Kingdom
INV024770,SC8139,LUNCH BAG RED RETROSPOT,4,2024-08-07 00:00:00,61.19,2344.0,France
INV021991,SC5625,VINTAGE UNION JACK MEMOBOARD,9,2024-12-13 00:00:00,59.11,2075.0,United Kingdom
CINV021663,SC3905,WHITE HANGING HEART T-LIGHT HOLDER,-1,2024-12-13 00:00:00,40.65,2063.0,France
INV021389,SC5271,REGENCY CAKESTAND 3 TIER,3,2024-11-23 00:00:00,75.76,2053.0,United Kingdom
INV022043,SC6931,PACK OF 72 RETROSPOT CAKE CASES,5,2024-12-08 00:00:00,73.72,2077.0,United Kingdom
INV020128,SC2015,PARTY BUNTING,9,2024-12-04 00:00:00,16.86,2005.0,Netherlands
INV023254,SC7834,LUNCH BAG RED RETROSPOT,2,2024-10-17 00:00:00,59.33,2159.0,France
INV024495,SC2126,REGENCY CAKESTAND 3 TIER,3,2024-10-01 00:00:00,55.53,2304.0,Germany
INV020795,SC2593,JUMBO BAG RED RETROSPOT,1,2024-12-05 00:00:00,52.34,2031.0,Spain
INV022878,SC5209,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-11-02 00:00:00,8.83,2133.0,United Kingdom
INV024957,SC8433,PARTY BUNTING,1,2024-05-14 00:00:00,54.16,2398.0,United Kingdom
INV022869,SC9250,PARTY BUNTING,1,,74.37,2132.0,United Kingdom
INV022409,SC9905,REGENCY CAKESTAND 3 TIER,2,2024-11-28 00:00:00,25.08,2098.0,United Kingdom
INV023463,SC8540,LUNCH BAG RED RETROSPOT,4,2024-11-08 00:00:00,62.88,2175.0,United Kingdom
INV023567,SC1905,REGENCY CAKESTAND 3 TIER,3,2024-11-18 00:00:00,49.3,2183.0,Spain
INV020554,SC8986,ASSORTED COLOUR BIRD ORNAMENT,1,2024-11-10 00:00:00,10.16,2022.0,United Kingdom
INV020943,SC5563,ASSORTED COLOUR BIRD ORNAMENT,9,2024-11-25 00:00:00,25.11,2037.0,United Kingdom
INV024244,SC2614,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-10-10 00:00:00,76.01,2265.0,Spain
INV023034,SC4814,JUMBO BAG RED RETROSPOT,6,2024-11-29 00:00:00,22.47,2143.0,United Kingdom
CINV024119,SC8420,JUMBO BAG RED RETROSPOT,-8,2024-09-22 00:00:00,35.54,2248.0,United Kingdom
INV020542,SC4552,LUNCH BAG RED RETROSPOT,7,2024-11-14 00:00:00,58.07,2021.0,Germany
INV023350,SC6434,REGENCY CAKESTAND 3 TIER,1,2024-10-15 00:00:00,8.63,,France
INV022535,SC6121,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-11-03 00:00:00,73.12,2108.0,Germany
INV024983,SC5988,VINTAGE UNION JACK MEMOBOARD,8,2024-06-10 00:00:00,47.99,2408.0,Belgium
INV021814,SC1985,VINTAGE UNION JACK MEMOBOARD,2,2024-11-23 00:00:00,16.06,2068.0,Spain
INV022837,SC7112,ASSORTED COLOUR BIRD ORNAMENT,6,2024-09-10 00:00:00,50.6,2130.0,Germany
INV020910,SC6782,ASSORTED COLOUR BIRD ORNAMENT,5,2024-12-19 00:00:00,55.11,2036.0,United Kingdom
INV021254,SC5714,PARTY BUNTING,1,2024-12-15 00:00:00,22.78,2049.0,United Kingdom
INV023949,SC8206,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-08-24 00:00:00,45.79,2221.0,United Kingdom
INV022167,SC4189,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-10-27 00:00:00,63.04,2081.0,United Kingdom
INV023739,SC6529,CREAM CUPID HEARTS COAT HANGER,3,2024-11-03 00:00:00,8.45,2195.0,United Kingdom
INV020151,SC9440,LUNCH BAG RED RETROSPOT,6,2024-11-05 00:00:00,61.94,2005.0,Spain
INV020049,SC4151,REGENCY CAKESTAND 3 TIER,6,2024-11-24 00:00:00,24.98,2002.0,Netherlands
INV021604,SC9708,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-12-04 00:00:00,67.77,2061.0,United Kingdom
